sector,site_description_local,latitude,longitude,import,road
cameras_report_nwregion_foi,03935 M60 35/0A J19 J20 RHODES,53.5414,357.778,Y,M60 
cameras_report_nwregion_foi,39364 M60 36/4B J20 ROCHDALE RD,53.5342,357.792,Y,M60 
cameras_report_nwregion_foi,39383 M60 38/3A J20 J21 BLACKLEY,53.528,357.819,Y,M60 
cameras_report_nwregion_foi,39398 M60 39/8A J21 BROADWAY,53.5271,357.841,Y,M60 
cameras_report_nwregion_foi,39411 M60 41/1A J22 OLDHAM RD,53.52,357.857,Y,M60 
cameras_report_nwregion_foi,39423 M60 42/3A J22 J23 CUTLER HL,53.5181,357.861,Y,M60 
cameras_report_nwregion_foi,39442 M60 44/2A J22 J23 TAUNTON,53.4957,357.877,Y,M60 
cameras_report_nwregion_foi,39460 M60 46/0K J23 MANCHESTER RD,53.4809,357.886,Y,M60 
cameras_report_nwregion_foi,39474 M60 47/4B J24 J23 AUDENSHAW,53.4725,357.867,Y,M60 
cameras_report_nwregion_foi,03948 M60 48/0B J24 J23 FAIRFIELD,53.4683,357.861,Y,M60 
cameras_report_nwregion_foi,39493 M60 49/3B J24 DENTON,53.4572,357.863,Y,M60 
cameras_report_nwregion_foi,39505 M60 50/5B J25 J24 W/MILL LN,53.4466,357.866,Y,M60 
cameras_report_nwregion_foi,39517 M60 51/7A J24 J25 BRINNGTON,53.4361,357.871,Y,M60 
cameras_report_nwregion_foi,39528 M60 52/8K J25 BREDBURY,53.4241,357.876,Y,M60 
cameras_report_nwregion_foi,39537 M60 53/7A J26 CROOKILLEY,53.4204,357.863,Y,M60 
cameras_report_nwregion_foi,03955 M60 55/0K J27 PORTWOOD,53.4159,357.85,Y,M60 
cameras_report_nwregion_foi,39558 M60 55/8B J1 27 S PORT CTR,53.4128,357.838,Y,M60 
cameras_report_nwregion_foi,39566 M60 56/6A J1 TRAVIS BROW,53.4091,357.827,Y,M60 
HVACI NW AID,M60 AID 0/1B 1,53.40881729,-2.178016901,Y,M60 
HVACI NW AID,M60 AID 0/1B 2,53.40870285,-2.179005623,Y,M60 
HVACI NW AID,M60 AID 0/1B 3,53.40870285,-2.179864645,Y,M60 
HVACI NW AID,M60 AID 0/8B 1,53.40700531,-2.187689781,Y,M60 
HVACI NW AID,Simister AID 1,53.54953003,-2.26234293,N, NaN
HVACI NW AID,Simister AID 2,53.55063629,-2.260466337,N, NaN
HVACI NW AID,Simister AID 3,53.55057907,-2.259979486,N, NaN
HVACI NW AID,Simister AID 4,53.55010605,-2.258850098,N, NaN
HVACI NW AID,Simister AID 5,53.54899216,-2.261285782,N, NaN
HVACI NW AID,Simister AID 6,53.54915237,-2.261687517,N, NaN
HVACI NW AID,M60 AID 52/2A 1,53.43130493,-2.126994371,Y,M60 
HVACI NW AID,M60 AID 52/2A 2,53.43110657,-2.126848936,Y,M60 
HVACI NW AID,M60 AID 52/5A 1,53.42899704,-2.126155138,Y,M60 
HVACI NW AID,M60 AID 52/5A 2,53.42932892,-2.126307487,Y,M60 
HVACI NW AID,M60 AID 52/6B 1,53.42784882,-2.126610041,Y,M60 
HVACI NW AID,M60 AID 52/6B 2,53.42760086,-2.126509905,Y,M60 
HVACI NW AID,M60 AID 52/9B 1,53.42520523,-2.125799656,Y,M60 
HVACI NW AID,M60 AID 53/1A 1,53.42321014,-2.126664877,Y,M60 
HVACI NW AID,M60 AID 53/1A 2,53.42277908,-2.12732172,Y,M60 
HVACI NW AID,M60 AID 54/6B 1,53.41791153,-2.14578557,Y,M60 
HVACI NW AID,M60 AID 54/7A 1,53.41701126,-2.147187471,Y,M60 
HVACI NW AID,M60 AID 55/0B 1,53.41551971,-2.152011156,Y,M60 
HVACI NW AID,M60 AID 55/0B 2,53.41573715,-2.151373863,Y,M60 
HVACI NW AID,M60 AID 55/5A 1,53.41398621,-2.15852046,Y,M60 
HVACI NW AID,M60 AID 55/5A 2,53.41425323,-2.157720089,Y,M60 
HVACI NW AID,M60 AID 55/9A 1,53.41193771,-2.162998438,Y,M60 
HVACI NW AID,M60 AID 55/9A 2,53.41207123,-2.162899733,Y,M60 
HVACI NW AID,M60 AID 56/5A 1,53.40939331,-2.171158552,Y,M60 
HVACI NW AID,M60 AID 56/5A 2,53.40951157,-2.170591831,Y,M60 
HVACI WM TVNP,00387 M6 Security M6 J6,52.51105118,-1.863800049,Y,M6 
HVACI WM TVNP,00630 A38M M6 J6,52.50981522,-1.859383345,Y,A38M 
HVACI WM TVNP,00631 A38M A38M M6 A38M,52.50979996,-1.863966703,Y,A38M 
HVACI WM TVNP,00634 A38M A38M A38M M6,52.51200104,-1.866999984,Y,A38M 
HVACI WM TVNP,00901 M6 Security 1,52.51000977,-1.788487911,Y,M6 
HVACI WM TVNP,00902 M6 Security 2,52.50985718,-1.789751291,Y,M6 
HVACI WM TVNP,00903 M6 Moor Lane,52.52085876,-1.877647758,Y,M6 
HVACI WM TVNP,00904 M6 Moor Lane,52.52085876,-1.877647758,Y,M6 
HVACI WM TVNP,00905 M6 Moor Lane,52.52104568,-1.878045201,Y,M6 
HVACI WM TVNP,00906 M6 Desford ave,52.53640747,-1.90346384,Y,M6 
HVACI WM TVNP,00907 M6 Desford ave,52.53633499,-1.903567195,Y,M6 
HVACI WM TVNP,00908 M6 Desford ave,52.53626251,-1.903670549,Y,M6 
HVACI WM TVNP,00909 M6 Desford ave,52.53657913,-1.903787851,Y,M6 
HVACI WM TVNP,00910 M6 Desford ave,52.53651428,-1.903891087,Y,M6 
HVACI WM TVNP,00911 M6 Desford ave,52.5364418,-1.903994441,Y,M6 
HVACI WM TVNP,00912 M6 Wilderness Lane,52.55060196,-1.943472743,Y,M6 
HVACI WM TVNP,00913 M5 Security 13,52.50651932,-1.989510059,Y,M5 
HVACI WM TVNP,00914 M5 Security 14,52.50662994,-1.991160035,Y,M5 
HVACI WM TVNP,00915 M5 Security 15,52.50674057,-1.993149996,Y,M5 
HVACI WM TVNP,00916 M5 Security 16,52.50629044,-1.996080041,Y,M5 
HVACI WM TVNP,00917 M5 Security 17,52.5060997,-1.996899962,Y,M5 
HVACI WM TVNP,00918 M5 Security 18,52.5058403,-1.99782002,Y,M5 
HVACI WM TVNP,00919 M5 Security 19,52.50548935,-1.99872005,Y,M5 
HVACI WM TVNP,00920 M5 Security 20,52.49720001,-2.014630079,Y,M5 
HVACI WM TVNP,00921 M5 Security 21,52.49686813,-2.015059948,Y,M5 
HVACI WM TVNP,00922 M5 Security 22,52.49637985,-2.015510082,Y,M5 
HVACI WM TVNP,00923 M5 Security 23,52.49592972,-2.015880108,Y,M5 
HVACI WM TVNP,00924 M5 Security 24,52.49547958,-2.016259909,Y,M5 
HVACI WM TVNP,00925 M5 Security 25,52.4958992,-2.016499996,Y,M5 
HVACI WM TVNP,00926 M5 Security 26,52.49494171,-2.017339945,Y,M5 
HVACI WM TVNP,00927 M5 Security 27,52.49365997,-2.018810034,Y,M5 
HVACI WM TVNP,00960 M6 Security cam 960,52.5094986,-1.862200022,Y,M6 
HVACI WM TVNP,00962 M6 Security cam 962,52.5094986,-1.863199949,Y,M6 
HVACI WM TVNP,00964 M6 Security cam 964,52.50960159,-1.863499999,Y,M6 
HVACI WM TVNP,00966 M6 Security cam 966,52.50970078,-1.863800049,Y,M6 
HVACI WM TVNP,00968 M6 Security cam 968,52.50939941,-1.868999958,Y,M6 
HVACI WM TVNP,00970 M6 Security cam 970,52.50889969,-1.871099949,Y,M6 
HVACI WM TVNP,00972 M6 Security cam 972,52.51100159,-1.864500046,Y,M6 
HVACI WM TVNP,00974 M6 Security cam 974,52.51039886,-1.866400003,Y,M6 
HVACI WM TVNP,00976 M6 Security cam 976,52.51321411,-1.866425991,Y,M6 
HVACI WM TVNP,00978 M6 Security cam 978,52.55210114,-1.968999982,Y,M6 
HVACI WM TVNP,00980 M6 Security cam 980,52.55239868,-1.969900012,Y,M6 
HVACI WM TVNP,00982 M6 Security cam 982,52.55289841,-1.970399976,Y,M6 
HVACI WM TVNP,00984 M6 Security cam 984,52.55360031,-1.971899986,Y,M6 
HVACI WM TVNP,00986 M6 Security cam 986,52.55459976,-1.973799944,Y,M6 
HVACI WM TVNP,00988 M6 Security cam 988,52.55580139,-1.975000024,Y,M6 
HVACI WM TVNP,01115 M6T 11/5A,52.48099899,-1.70599997,Y,M6T 
HVACI WM TVNP,01121 M6T 12/1A,52.48585129,-1.712610006,Y,M6T 
HVACI WM TVNP,01132 M6T 13/2B,52.51499939,-1.7227,Y,M6T 
HVACI WM TVNP,01181 M6T 18/1A T1,52.53900146,-1.730000019,Y,M6T 
HVACI WM TVNP,01194 M6T 19/4B,52.53341675,-1.728700042,Y,M6T 
HVACI WM TVNP,01219 M6T 21/9B T3,52.54899979,-1.731600046,Y,M6T 
HVACI WM TVNP,01228 M6T 22/8A T3,52.54899979,-1.734599948,Y,M6T 
HVACI WM TVNP,01239 M6T 23/9B T4 3,52.55400085,-1.734899998,Y,M6T 
HVACI WM TVNP,01295 M6T 29/5A,52.62200165,-1.805799961,Y,M6T 
HVACI WM TVNP,01314 M6T 31/4B T4,52.63399887,-1.811100006,Y,M6T 
HVACI WM TVNP,01335 M6T 33/5B T5,52.64883423,-1.837499976,Y,M6T 
HVACI WM TVNP,01402 M6T 40/2B T6,52.66257477,-1.927870035,Y,M6T 
HVACI WM TVNP,01449 M6T 44/9A,52.66199875,-1.977599978,Y,M6T 
HVACI WM TVNP,01466 M6T 46/6B T7,52.67200089,-2.013000011,Y,M6T 
HVACI WM TVNP,01491 M6T 49/1A,52.66799927,-2.045599937,Y,M6T 
HVACI WM TVNP,01502 M6T 50/2A,52.66320038,-2.066299915,Y,M6T 
HVACI WM TVNP,02017 M50 1/7B J1,52.04098511,-2.15106678,Y,M50 
HVACI WM TVNP,02028 M50 2/8A J1,52.0351181,-2.163583279,Y,M50 
HVACI WM TVNP,02054 M50 5/4B J2 1,52.02894974,-2.199716568,Y,M50 
HVACI WM TVNP,02175 M50 17/5B J2,51.99700165,-2.360216618,Y,M50 
HVACI WM TVNP,02290 M50 29/0A J3,51.93399811,-2.482800007,Y,M50 
HVACI WM TVNP,02347 M50 34/7A J4,51.9298172,-2.561583281,Y,M50 
HVACI WM TVNP,03111 M54 1/1A J1 1A,52.63589859,-2.059666634,Y,M54 
HVACI WM TVNP,03117 M54 1/7B J1,52.63668442,-2.068116665,Y,M54 
HVACI WM TVNP,03122 M54 2/2A J1,52.63779831,-2.079699993,Y,M54 
HVACI WM TVNP,03137 M54 3/7B J1,52.6385994,-2.104799986,Y,M54 
HVACI WM TVNP,03149 M54 4/9A J2,52.63740158,-2.112299919,Y,M54 
HVACI WM TVNP,03165 M54 6/5B J2,52.63809967,-2.133699894,Y,M54 
HVACI WM TVNP,03277 M54 17/7B J3,52.65850067,-2.298083305,Y,M54 
HVACI WM TVNP,03296 M54 19/6B J3,52.66439819,-2.323683262,Y,M54 
HVACI WM TVNP,03304 M54 20/4B J3,52.66931534,-2.331949949,Y,M54 
HVACI WM TVNP,03358 M54 25/8A J4,52.67921829,-2.407966614,Y,M54 
HVACI WM TVNP,03385 M54 28/5B J5,52.68338394,-2.447350025,Y,M54 
HVACI WM TVNP,03390 M54 29/0B J5,52.68506622,-2.454466581,Y,M54 
HVACI WM TVNP,03399 M54 29/9B J6 5,52.68761826,-2.467066765,Y,M54 
HVACI WM TVNP,03413 M54 31/3B J6,52.68871689,-2.487349987,Y,M54 
HVACI WM TVNP,03420 M54 32/0B J6,52.68966675,-2.496833324,Y,M54 
HVACI WM TVNP,03438 M54 33/8A J6 7,52.6890831,-2.524933338,Y,M54 
HVACI WM TVNP,03452 M54 35/2B J7,52.6908989,-2.559583426,Y,M54 
HVACI WM TVNP,03801 A38 Darnford Junc,52.67668152,-1.799283385,Y,A38 
HVACI WM TVNP,03806 A38M 0/6A,52.49286652,-1.88835001,Y,A38M 
HVACI WM TVNP,03810 A38M 1/0A,52.49580002,-1.887699962,Y,A38M 
HVACI WM TVNP,03814 A38M 1/4A,52.50043488,-1.885533333,Y,A38M 
HVACI WM TVNP,03817 A38M 1/7A,52.5027504,-1.883416653,Y,A38M 
HVACI WM TVNP,03821 A38M 2/1A,52.50360107,-1.882400036,Y,A38M 
HVACI WM TVNP,03827 A38M 2/7A,52.50680161,-1.878100038,Y,A38M 
HVACI WM TVNP,04501 A5 270/6A,52.601017,-1.629183292,Y,A5 
HVACI WM TVNP,04769 A46 76/9B,52.2643013,-1.610900044,Y,A46 
HVACI WM TVNP,05374 M6 137/4K J1,52.40769958,-1.247249961,Y,M6 
HVACI WM TVNP,05392 M6 139/2B J2 1,52.41246796,-1.272650003,Y,M6 
HVACI WM TVNP,05427 M6 142/7B J2 1,52.42751694,-1.318699956,Y,M6 
HVACI WM TVNP,05451 M6 145/1A J1 2,52.43438339,-1.35071671,Y,M6 
HVACI WM TVNP,05474 M6 147/4A J1 2,52.43628311,-1.385499954,Y,M6 
HVACI WM TVNP,05490 M6 149/0B J2 1,52.4375,-1.409399986,Y,M6 
HVACI WM TVNP,05496 M6 149/6A J2,52.43690109,-1.417600036,Y,M6 
HVACI WM TVNP,05506 M6 150/6J J2,52.43790054,-1.432399988,Y,M6 
HVACI WM TVNP,05530 M6 153/0A J2 3,52.44878387,-1.462533355,Y,M6 
HVACI WM TVNP,05553 M6 155/3B J3,52.4620018,-1.490399957,Y,M6 
HVACI WM TVNP,05565 M6 156/5B J4 3,52.46635056,-1.505933285,Y,M6 
HVACI WM TVNP,05597 M6 159/7B,52.47181702,-1.552233338,Y,M6 
HVACI WM TVNP,05619 M6 161/9A J4,52.46778488,-1.584616661,Y,M6 
HVACI WM TVNP,05642 M6 164/2A J4,52.46738434,-1.618849993,Y,M6 
HVACI WM TVNP,05660 M6 166/0A J3 3A,52.46938324,-1.645349979,Y,M6 
HVACI WM TVNP,05683 M6 168/3B J4,52.47633362,-1.677133322,Y,M6 
HVACI WM TVNP,05691 M6 169/1A,52.47389984,-1.669499993,Y,M6 
HVACI WM TVNP,05703 M6 170/3A J4,52.47430038,-1.70570004,Y,M6 
HVACI WM TVNP,05710 M6 171/0B J4,52.48419952,-1.72239995,Y,M6 
HVACI WM TVNP,05720 M6 171/9A J4,52.48500061,-1.725999951,Y,M6 
HVACI WM TVNP,05735 M6 173/5A J4 4A,52.49700165,-1.736999989,Y,M6 
HVACI WM TVNP,05747 M6 174/7B J4A,52.50559998,-1.74059999,Y,M6 
HVACI WM TVNP,05761 M6 176/1B J5 4A,52.51409912,-1.756399989,Y,M6 
HVACI WM TVNP,05768 M6 176/7B J5 4a,52.51458359,-1.768583298,Y,M6 
HVACI WM TVNP,05776 M6 177/6B J4A 5,52.51100159,-1.781000018,Y,M6 
HVACI WM TVNP,05780 M6 177/9A J,52.5098114,-1.785840869,Y,M6 
HVACI WM TVNP,05784 M6 178/3A,52.5090332,-1.790833354,Y,M6 
HVACI WM TVNP,05789 M6 178/8A,52.50914383,-1.799163461,Y,M6 
HVACI WM TVNP,05805 M6 180/5A,52.50628662,-1.823117495,Y,M6 
HVACI WM TVNP,05811 M6 181/1A,52.50548172,-1.831061602,Y,M6 
HVACI WM TVNP,05825 M6 182/4A,52.50553513,-1.850803256,Y,M6 
HVACI WM TVNP,05839 M6 184/0B J,52.51460648,-1.867424011,Y,M6 
HVACI WM TVNP,05840 M6 184/0A,52.51229858,-1.864400029,Y,M6 
HVACI WM TVNP,05841 M6 184/0A,52.51431656,-1.867983341,Y,M6 
HVACI WM TVNP,05858 M6 185/8A,52.52550125,-1.887266636,Y,M6 
HVACI WM TVNP,05870 M6 186/9A,52.53179932,-1.899649978,Y,M6 
HVACI WM TVNP,05882 M6 188/1A,52.53953934,-1.911079645,Y,M6 
HVACI WM TVNP,05893 M6 189/3A,52.54838562,-1.920485139,Y,M6 
HVACI WM TVNP,05899 M6 189/9B,52.55228043,-1.925920248,Y,M6 
HVACI WM TVNP,05904 M6 190/4L,52.55345535,-1.933218837,Y,M6 
HVACI WM TVNP,05913 M6 191/2A,52.55033493,-1.945833325,Y,M6 
HVACI WM TVNP,05923 M6 192/3A,52.55113983,-1.961538315,Y,M6 
HVACI WM TVNP,05935 M6 193/5A J8,52.55540085,-1.975000024,Y,M6 
HVACI WM TVNP,05944 M6 194/4A J8 9,52.56141663,-1.984500051,Y,M6 
HVACI WM TVNP,05948 M6 194/8B J8 9,52.56380081,-1.989899993,Y,M6 
HVACI WM TVNP,05966 M6 196/6A J9 10,52.56710052,-2.005100012,Y,M6 
HVACI WM TVNP,05980 M6 198/0A J10,52.58499908,-2.014600039,Y,M6 
HVACI WM TVNP,05981 M6 198/1A J10,52.58558273,-2.016033411,Y,M6 
HVACI WM TVNP,05989 M6 198/8B J10,52.59173203,-2.014466763,Y,M6 
HVACI WM TVNP,06000 M6 200/0B J10 10A,52.59700012,-2.0151999,Y,M6 
HVACI WM TVNP,06016 M6 201/6B J10 10A,52.59799957,-2.015500069,Y,M6 
HVACI WM TVNP,06030 M6 203/0B J10 10A,52.62551498,-2.041949987,Y,M6 
HVACI WM TVNP,06037 M6 203/7A J10A,52.63000107,-2.049083233,Y,M6 
HVACI WM TVNP,06047 M6 204/7B J10A 11,52.63729858,-2.052700043,Y,M6 
HVACI WM TVNP,06063 M6 206/3A J10A 11,52.65129852,-2.061000109,Y,M6 
HVACI WM TVNP,06072 M6 207/2A J11,52.66091537,-2.065850019,Y,M6 
HVACI WM TVNP,06073 M6 207/3A J11,52.66094971,-2.066016674,Y,M6 
HVACI WM TVNP,06081 M6 208/1B J12 11,52.66736603,-2.068833351,Y,M6 
HVACI WM TVNP,06089 M6 208/9A J11 12,52.67203522,-2.078966618,Y,M6 
HVACI WM TVNP,06092 M6 209/2B J11A,52.6739006,-2.08130002,Y,M6 
HVACI WM TVNP,06106 M6 210/6A J11 12,52.6792984,-2.092299938,Y,M6 
HVACI WM TVNP,06114 M42 1/4B J1,52.35469818,-2.060833216,Y,M42 
HVACI WM TVNP,06122 M6 212/2A J12 13,52.70349884,-2.102799892,Y,M6 
HVACI WM TVNP,06124 M42 2/4B J1,52.35568237,-2.04611659,Y,M42 
HVACI WM TVNP,06134 M42 3/4A,52.3567009,-2.031800032,Y,M42 
HVACI WM TVNP,06138 M42 3/8B J2 1,52.35683441,-2.025433302,Y,M42 
HVACI WM TVNP,06144 M6 214/4A J12 13,52.71559906,-2.101999998,Y,M6 
HVACI WM TVNP,06151 M42 05/1A,52.35340118,-2.007400036,Y,M42 
HVACI WM TVNP,06158 M6 215/8A J12 13,52.72816849,-2.099733353,Y,M6 
HVACI WM TVNP,06159 M6 215/8B J13 12,52.72790146,-2.099100113,Y,M6 
HVACI WM TVNP,06161 M42 6/1A J1 2,52.35499954,-1.988800049,Y,M42 
HVACI WM TVNP,06175 M6 217/5B J13 12,52.74359894,-2.099100113,Y,M6 
HVACI WM TVNP,06177 M42 7/7A J1 2,52.35779953,-1.97058332,Y,M42 
HVACI WM TVNP,06182 M42 8/2B J1 2,52.36100006,-1.955500007,Y,M42 
HVACI WM TVNP,06192 M6 219/2B J13,52.75500107,-2.101000071,Y,M6 
HVACI WM TVNP,06193 M42 9/3A J2,52.36223221,-1.94873333,Y,M42 
HVACI WM TVNP,06202 M42 10/2A J3 2,52.36220169,-1.941499949,Y,M42 
HVACI WM TVNP,06207 M6 220/7A J13,52.77009964,-2.114300013,Y,M6 
HVACI WM TVNP,06212 M42 11/2B J2,52.35509872,-1.922533393,Y,M42 
HVACI WM TVNP,06222 M42 12/2A J3 2,52.3553009,-1.897500038,Y,M42 
HVACI WM TVNP,06224 M6 222/4B J13 14,52.78499985,-2.128099918,Y,M6 
HVACI WM TVNP,06233 M42 13/3B J3 2,52.35445023,-1.893049955,Y,M42 
HVACI WM TVNP,06244 M42 14/5A J3 3A,52.35471725,-1.876883388,Y,M42 
HVACI WM TVNP,06254 M42 15/4B J3 3A,52.354599,-1.878399968,Y,M42 
HVACI WM TVNP,06260 M6 226/0B,52.80739975,-2.153700113,Y,M6 
HVACI WM TVNP,06263 M42 16/3A J3 3A,52.35189819,-1.855800033,Y,M42 
HVACI WM TVNP,06269 M6 226/9A J13 14,52.81489944,-2.156100035,Y,M6 
HVACI WM TVNP,06272 M42 17/2A J3 3A,52.34928513,-1.837583303,Y,M42 
HVACI WM TVNP,06276 M42 17/6B J3A,52.34783173,-1.831069946,Y,M42 
HVACI WM TVNP,06277 M6 227/7B J14,52.82300186,-2.149100065,Y,M6 
HVACI WM TVNP,06284 M42 18/4B J3A 3,52.34719849,-1.819516659,Y,M42 
HVACI WM TVNP,06285 M6 228/4B J14,52.82730103,-2.144500017,Y,M6 
HVACI WM TVNP,06292 M42 19/2B J3A,52.34988403,-1.809966683,Y,M42 
HVACI WM TVNP,06293 M6 229/2B J14 15,52.84000015,-2.15199995,Y,M6 
HVACI WM TVNP,06306 M42 20/6A J3A 4,52.36149979,-1.80581665,Y,M42 
HVACI WM TVNP,06312 M42 21/2A J3A 4,52.36603165,-1.800033331,Y,M42 
HVACI WM TVNP,06319 M42 21/9B J4 3A,52.37081528,-1.792899966,Y,M42 
HVACI WM TVNP,06326 M6 232/6B J14 15,52.85400009,-2.160399914,Y,M6 
HVACI WM TVNP,06331 M42 23/1A J4,52.38050079,-1.786299944,Y,M42 
HVACI WM TVNP,06339 M6 233/9B J14 15,52.875,-2.164000034,Y,M6 
HVACI WM TVNP,06345 M42 24/5A J4 5,52.3903656,-1.77458334,Y,M42 
HVACI WM TVNP,06349 M6 234/9B J14 15,52.88399887,-2.167500019,Y,M6 
HVACI WM TVNP,06351 M42 25/1B J5 4,52.39429855,-1.767199993,Y,M42 
HVACI WM TVNP,06362 M42 26/2A J4 5,52.4017334,-1.758149981,Y,M42 
HVACI WM TVNP,06368 M42 26/8A J5,52.40520096,-1.750399947,Y,M42 
HVACI WM TVNP,06377 M42 27/7B J6 5,52.40731812,-1.737916708,Y,M42 
HVACI WM TVNP,06380 M6 238/0B J15 14,52.90499878,-2.190999985,Y,M6 
HVACI WM TVNP,06387 M42 28/7B J6 5,52.4131012,-1.726999998,Y,M42 
HVACI WM TVNP,06392 M42 29/2B J6 5,52.41746521,-1.724050045,Y,M42 
HVACI WM TVNP,06394 M6 239/5B,52.91820145,-2.200666666,Y,M6 
HVACI WM TVNP,06409 M6 241/0B,52.92979813,-2.210700035,Y,M6 
HVACI WM TVNP,06410 M42 31/0B J6 5,52.43209839,-1.715000033,Y,M42 
HVACI WM TVNP,06424 M42 32/4B J6,52.44490051,-1.709499955,Y,M42 
HVACI WM TVNP,06425 M42 32/5A J6,52.44536591,-1.711366653,Y,M42 
HVACI WM TVNP,06426 M6 242/6A J14 15,52.94409943,-2.217000008,Y,M6 
HVACI WM TVNP,06434 M42 33/4B J7 6,52.45280075,-1.708299994,Y,M42 
HVACI WM TVNP,06438 M6 243/8B,52.95460129,-2.218800068,Y,M6 
HVACI WM TVNP,06441 M42 34/1A J6 7,52.46008301,-1.710649967,Y,M42 
HVACI WM TVNP,06442 M6 244/2B J14 15,52.95690155,-2.218899965,Y,M6 
HVACI WM TVNP,06445 M42 34/5A J6 7,52.46435165,-1.710199952,Y,M42 
HVACI WM TVNP,06457 M6 245/7A J14 15,52.96699905,-2.22239995,Y,M6 
HVACI WM TVNP,06459 M42 35/9A J7 7A,52.47119904,-1.712900043,Y,M42 
HVACI WM TVNP,06460 M6 245/9B J15,52.9742012,-2.225583315,Y,M6 
HVACI WM TVNP,06462 M6 246/2J J15,52.97719955,-2.227999926,Y,M6 
HVACI WM TVNP,06464 M6 246/4B J15 16,52.98139954,-2.234100103,Y,M6 
HVACI WM TVNP,06472 M42 37/2A J7 8,52.48759842,-1.713999987,Y,M42 
HVACI WM TVNP,06473 M42 37/2B J7 8,52.48899841,-1.712000012,Y,M42 
HVACI WM TVNP,06486 M6 248/6B J16 15,52.98720169,-2.25180006,Y,M6 
HVACI WM TVNP,06487 M42 38/7A J7 8,52.49200058,-1.715999961,Y,M42 
HVACI WM TVNP,06494 M42 39/5A J8,52.50899887,-1.725999951,Y,M42 
HVACI WM TVNP,06495 M6 249/5B J16 15,52.99100113,-2.268300056,Y,M6 
HVACI WM TVNP,06498 M42 39/8A J8,52.5359993,-1.729699969,Y,M42 
HVACI WM TVNP,06507 M42 40/7B J8,52.51813507,-1.725550056,Y,M42 
HVACI WM TVNP,06509 M6 250/9B J16 15,52.9939003,-2.286000013,Y,M6 
HVACI WM TVNP,06516 M6 251/6B J15 16,52.99430084,-2.299400091,Y,M6 
HVACI WM TVNP,06523 M42 42/3A J8 9,52.53196716,-1.730633378,Y,M42 
HVACI WM TVNP,06526 M6 252/6B J16 15,52.99621582,-2.313066721,Y,M6 
HVACI WM TVNP,06530 M6 253/0A,52.99811554,-2.318700075,Y,M6 
HVACI WM TVNP,06532 M42 43/2A J9 10,52.54005051,-1.725933313,Y,M42 
HVACI WM TVNP,06542 M6 254/2B J16 15,53.00691605,-2.328299999,Y,M6 
HVACI WM TVNP,06544 M42 44/4A (TBC),52.54896545,-1.716899991,Y,M42 
HVACI WM TVNP,06557 M6 255/7B,53.01869965,-2.32310009,Y,M6 
HVACI WM TVNP,06561 M42 46/1A (TBC),52.56213379,-1.703383327,Y,M42 
HVACI WM TVNP,06565 M42 46/5B (TBC),52.56488419,-1.699200034,Y,M42 
HVACI WM TVNP,06574 M6 257/4A J15 16,53.03333282,-2.327100039,Y,M6 
HVACI WM TVNP,06578 M42 47/8A (TBC),52.57468414,-1.688933372,Y,M42 
HVACI WM TVNP,06587 M6 258/7A,53.04520035,-2.330499887,Y,M6 
HVACI WM TVNP,06593 M6 259/3A,53.05078506,-2.331133366,Y,M6 
HVACI WM TVNP,06596 M42 49/6B (TBC),52.58274841,-1.66655004,Y,M42 
HVACI WM TVNP,06605 M6 260/5B J16,53.06119919,-2.331599951,Y,M6 
HVACI WM TVNP,06611 M42 51/1B (TBC),52.59344864,-1.652816653,Y,M42 
HVACI WM TVNP,06624 M42 52/4M J10,52.60193253,-1.641700029,Y,M42 
HVACI WM TVNP,06635 M42 53/5B J11 10,52.6114006,-1.634799957,Y,M42 
HVACI WM TVNP,06650 M42 55/0A (TBC),52.6242981,-1.625800014,Y,M42 
HVACI WM TVNP,06666 M42 56/6B (TBC),52.63453293,-1.609449983,Y,M42 
HVACI WM TVNP,06682 M42 58/2B (TBC),52.64569855,-1.595299959,Y,M42 
HVACI WM TVNP,06699 M42 59/9A J10 11,52.65793228,-1.582049966,Y,M42 
HVACI WM TVNP,06724 M42 62/4A (TBC),52.6753006,-1.557999969,Y,M42 
HVACI WM TVNP,06740 M42 64/0M J11,52.68759918,-1.548200011,Y,M42 
HVACI WM TVNP,07010 M5 1/0L,52.54583359,-1.963366628,Y,M5 
HVACI WM TVNP,07012 M5 1/2A,52.54528427,-1.967033386,Y,M5 
HVACI WM TVNP,07023 M5 2/3B J1,52.53553391,-1.970549941,Y,M5 
HVACI WM TVNP,07043 M5 4/3A J1,52.51499939,-1.97179997,Y,M5 
HVACI WM TVNP,07050 M5 5/0B,52.51176834,-1.975883365,Y,M5 
HVACI WM TVNP,07055 M5 5/5A,52.50600052,-1.98150003,Y,M5 
HVACI WM TVNP,07059 M5 5/9B,52.50598145,-1.984233379,Y,M5 
HVACI WM TVNP,07070 M5 7/0B,52.50699997,-1.994799972,Y,M5 
HVACI WM TVNP,07087 M5 8/7B,52.49440002,-2.017699957,Y,M5 
HVACI WM TVNP,07098 M5 9/8B,52.48468399,-2.024866581,Y,M5 
HVACI WM TVNP,07117 M5 11/7A J2 3,52.47028351,-2.014783382,Y,M5 
HVACI WM TVNP,07133 M5 13/3A J3,52.45883179,-2.011699915,Y,M5 
HVACI WM TVNP,07143 M5 14/3B J3,52.4469986,-2.017400026,Y,M5 
